Interview Id,Candidate Id,Interviewer Id,Profile,S.L.R.C,S.L.R.I,A.T.T,L.M.I,L.M.C,S.R,L.J.T.C,L.J.T.I,N.I.C,N.I.I,S.P.I,S.P.C,L.A.C,L.A.I,Q.A,P.E.I,P.E.C,COMPLIANCE Ratio,Interview duration,Interviewer Intro,Candidate into,Opp to ask,Status
307707748868,9853962785,246,Program Manager,0.59,0.41,62,50,104,44,53,54,58,21,67,19,10,14,5,Neutral,Negative,94,28,Yes,No,No,Consider
715112153575,6026806591,218,Data Scientist,0.64,0.36,79,92,44,70,168,11,31,6,67,72,10,8,6,Positive,Negative,86,51,No,No,Yes,May Consider
482987588511,5577213999,239,Developer,0.62,0.38,93,85,113,37,219,218,12,29,27,37,1,9,6,Neutral,Negative,4,26,No,Yes,Yes,May Consider
556022397619,4008148993,225,Sales,0.8,0.2,103,103,45,56,87,361,70,5,81,19,13,16,5,Positive,Positive,71,26,Yes,Yes,Yes,May Consider
919941115653,1653571439,231,Program Manager,0.97,0.03,111,99,81,61,7,488,47,69,46,76,2,12,3,Positive,Positive,82,39,Yes,No,No,Consider
505828495068,9548060179,226,Developer,0.57,0.43,43,59,66,39,234,254,26,21,90,45,10,16,6,Neutral,Positive,6,52,No,No,No,Not Consider
439700384520,3648287710,205,QA Automation,0.64,0.36,78,100,44,27,182,573,38,6,29,80,15,7,5,Neutral,Positive,56,57,Yes,No,No,May Consider
124915341714,3299610715,267,Data Scientist,0.58,0.42,29,69,46,31,122,474,63,10,24,52,15,17,5,Positive,Negative,84,17,No,No,No,May Consider
293332640274,8980933101,194,Data Scientist,0.57,0.43,30,77,86,56,213,49,52,37,83,6,5,16,7,Positive,Negative,69,29,Yes,Yes,Yes,Not Consider
632749273921,9381368549,203,Sales,0.95,0.05,102,60,109,46,19,252,32,37,82,25,10,8,2,Negative,Neutral,59,45,No,Yes,Yes,Consider
951137653550,1813630435,196,Developer,0.82,0.18,60,118,96,34,263,583,37,61,82,68,6,20,7,Positive,Positive,58,38,Yes,No,Yes,Not Consider
773681561703,2660009309,262,QA Manual,0.61,0.39,57,108,42,40,161,299,32,57,64,67,10,2,5,Neutral,Negative,72,38,Yes,No,No,May Consider
279997710922,5559358313,216,Data Scientist,0.91,0.09,95,58,75,63,66,579,58,63,48,87,13,14,4,Negative,Negative,80,41,No,No,No,Consider
562469173950,699377575.7,225,Developer,0.93,0.07,29,42,113,30,189,313,48,57,38,40,14,20,2,Positive,Negative,68,29,No,Yes,Yes,May Consider
635143433573,6175404399,243,Product Manager,0.81,0.19,49,112,94,35,224,383,43,57,25,85,7,3,7,Neutral,Positive,87,24,Yes,No,Yes,May Consider
165994658146,328368524.1,190,QA Manual,0.72,0.28,49,58,66,68,164,187,53,63,46,86,5,17,6,Negative,Neutral,1,18,No,No,No,May Consider
891831638279,4298300848,197,Data Scientist,0.95,0.05,35,78,91,43,87,48,54,63,78,88,11,1,5,Negative,Negative,23,27,Yes,No,Yes,Consider
369947543505,3942539604,265,Account Manager,0.7,0.3,109,71,40,33,77,69,35,15,59,80,9,14,5,Positive,Neutral,42,55,No,Yes,Yes,Consider
868141121597,2456996647,203,QA Manual,0.85,0.15,91,44,89,34,145,4,67,45,57,19,12,10,7,Neutral,Neutral,31,23,Yes,Yes,Yes,May Consider
593103550368,1493787524,192,Marketing,0.52,0.48,63,42,61,44,229,190,58,7,72,70,7,8,4,Positive,Negative,66,26,No,No,No,Not Consider
64445362788,666336433.7,206,Developer,0.97,0.03,26,51,68,28,131,424,66,65,25,55,10,16,2,Negative,Negative,3,39,Yes,Yes,Yes,May Consider
564688733156,3187556176,239,Developer,0.86,0.14,76,43,114,70,66,387,63,22,63,30,6,6,2,Positive,Positive,42,21,No,Yes,Yes,Consider
993315868634,2280075946,221,Sales,0.54,0.46,108,43,120,64,206,315,47,5,72,19,13,7,2,Positive,Positive,37,38,No,No,No,May Consider
717652077070,6027961894,248,Data Scientist,0.57,0.43,20,89,119,69,55,176,56,47,68,17,3,19,7,Positive,Positive,44,40,No,No,No,Consider
373963874207,4229857035,193,Account Manager,0.84,0.16,82,105,72,22,204,225,18,28,25,7,4,17,6,Positive,Negative,66,28,Yes,Yes,Yes,Not Consider
296123390104,6139252974,204,Marketing,0.93,0.07,95,51,103,36,212,505,20,19,26,33,9,5,5,Positive,Positive,49,54,No,No,No,May Consider
99289876276,5883272094,251,Marketing,0.97,0.03,32,72,58,44,295,542,39,66,79,34,8,19,6,Neutral,Neutral,0,60,Yes,No,No,Not Consider
680662551382,3139746611,230,QA Manual,0.73,0.27,94,113,91,64,113,586,68,44,51,15,13,10,4,Neutral,Positive,4,17,Yes,No,Yes,May Consider
585746267816,7441032603,218,Data Scientist,0.67,0.33,90,59,75,41,173,193,55,41,27,14,12,9,3,Negative,Negative,90,51,No,No,No,May Consider
629993714155,3425631064,249,QA Manual,0.76,0.24,114,61,112,52,178,362,42,44,68,36,11,3,6,Negative,Neutral,50,19,Yes,Yes,Yes,May Consider
24228117310,7812322037,198,Account Manager,0.95,0.05,118,50,56,69,85,48,47,38,31,13,3,20,3,Negative,Positive,46,59,Yes,No,No,May Consider
980771460249,4991864833,209,Marketing,0.68,0.32,97,63,100,55,13,512,37,11,74,23,11,13,5,Positive,Positive,42,18,Yes,No,Yes,Consider
254906534764,8541803426,240,Marketing,0.62,0.38,62,44,73,65,149,463,68,39,90,13,5,10,7,Positive,Negative,68,44,Yes,No,No,May Consider
873678398539,7112175699,236,QA Automation,0.92,0.08,24,79,54,54,81,446,12,55,89,70,10,11,2,Neutral,Positive,17,26,Yes,Yes,No,Consider
784257580436,1925985134,236,Data Scientist,0.6,0.4,86,56,119,57,79,555,49,55,32,21,15,16,3,Negative,Negative,67,27,No,Yes,No,Consider
149063123610,6837439844,254,Product Manager,0.79,0.21,45,46,119,66,145,592,52,48,68,85,2,10,4,Negative,Positive,100,31,Yes,No,Yes,Consider
595584424765,9796365606,220,Sales,0.91,0.09,105,56,84,47,4,267,22,63,60,49,12,19,4,Positive,Negative,76,33,Yes,No,Yes,Consider
120775783443,9650324885,209,QA Automation,0.61,0.39,44,89,86,31,185,256,7,63,50,17,4,19,7,Positive,Positive,85,23,Yes,No,Yes,May Consider
325278448957,3438977025,222,Account Manager,0.96,0.04,69,70,85,58,80,259,13,27,62,78,3,20,4,Positive,Neutral,15,35,No,No,Yes,Consider
263355131092,814107385.5,260,Account Manager,0.55,0.45,76,84,65,42,117,440,25,45,45,62,9,10,5,Neutral,Positive,91,45,No,No,No,Consider
489236489477,3172816237,240,Product Manager,0.56,0.44,78,99,88,43,246,424,46,9,56,17,13,1,6,Neutral,Negative,70,40,Yes,Yes,Yes,Not Consider
283896834613,4836330019,195,Program Manager,0.89,0.11,117,96,87,56,294,338,39,64,85,16,9,7,7,Negative,Neutral,7,39,No,Yes,No,Not Consider
353690859107,8662628185,195,Developer,0.95,0.05,104,77,111,34,217,260,70,18,53,5,2,6,4,Neutral,Neutral,40,19,No,Yes,No,Not Consider
772547276087,4176039280,229,HR,0.6,0.4,82,75,73,42,162,2,43,18,47,60,5,13,2,Negative,Neutral,60,36,No,Yes,No,May Consider
811786941268,3065327412,262,QA Manual,0.57,0.43,96,50,107,38,268,273,22,39,70,41,4,1,7,Negative,Neutral,80,22,Yes,Yes,No,Not Consider
889502178614,1780571924,237,Data Scientist,0.7,0.3,93,62,80,22,108,502,34,17,62,36,10,11,3,Positive,Negative,47,25,Yes,No,No,May Consider
14256268991,7605927776,196,Product Manager,0.91,0.09,38,86,51,42,13,91,7,21,35,32,12,16,2,Neutral,Negative,4,43,Yes,No,Yes,Consider
934653062102,449295953.1,222,QA Manual,0.64,0.36,107,68,66,51,4,581,49,15,41,88,9,19,6,Neutral,Positive,78,39,Yes,Yes,No,Consider
225299105668,9681422401,195,Program Manager,0.65,0.35,105,109,98,68,148,111,61,21,78,20,7,7,2,Neutral,Positive,1,29,Yes,No,No,May Consider
819749759245,1373719525,191,HR,0.92,0.08,31,96,99,49,101,176,68,69,21,48,13,5,4,Negative,Positive,13,42,Yes,Yes,Yes,Consider
352257765396,664062933.7,202,QA Automation,0.54,0.46,88,104,104,52,51,333,25,19,83,76,4,19,4,Positive,Positive,23,16,No,Yes,No,Consider
411391213827,3763495512,219,Sales,0.68,0.32,99,83,106,56,105,414,58,42,30,69,8,4,6,Positive,Negative,64,49,No,No,No,Consider
201898086033,7314629579,230,Developer,0.77,0.23,64,64,103,29,46,393,21,7,21,47,14,7,3,Negative,Positive,67,34,Yes,No,Yes,Consider
3703842065,2284949814,258,HR,0.57,0.43,71,112,80,20,161,393,60,55,41,80,14,1,7,Positive,Positive,32,54,Yes,Yes,Yes,May Consider
822318753758,8248517866,261,Marketing,0.78,0.22,75,108,40,52,15,61,17,66,76,71,15,10,2,Negative,Positive,78,49,Yes,Yes,No,Consider
207722271883,2442868123,264,QA Automation,0.67,0.33,108,68,64,50,30,113,63,30,49,38,8,3,4,Positive,Positive,66,48,Yes,Yes,Yes,Consider
325995420004,8880994228,246,QA Automation,0.53,0.47,120,48,65,20,14,161,38,26,83,89,11,17,2,Positive,Negative,38,60,Yes,Yes,No,Consider
783887094135,138773099.1,233,Product Manager,0.74,0.26,113,95,112,22,200,334,58,64,36,43,15,16,3,Positive,Negative,70,54,Yes,No,Yes,May Consider
587685265539,1402253339,241,HR,0.8,0.2,111,103,106,57,273,215,59,37,55,22,12,14,3,Neutral,Negative,65,34,No,Yes,Yes,Not Consider
196472717769,7832344577,227,Program Manager,0.87,0.13,120,42,73,35,227,543,57,27,82,7,15,9,6,Positive,Negative,25,23,Yes,Yes,Yes,Not Consider
855437525671,1818627593,249,Account Manager,0.76,0.24,41,66,110,27,279,327,14,59,41,60,12,5,3,Neutral,Neutral,76,54,No,No,No,May Consider
314041949883,9190838277,255,QA Automation,0.91,0.09,52,96,49,61,30,6,66,12,73,27,11,10,3,Positive,Negative,79,26,No,Yes,Yes,May Consider
991471804088,2195434724,213,QA Automation,0.89,0.11,102,120,48,36,190,594,13,17,37,54,3,18,2,Neutral,Neutral,1,60,Yes,No,Yes,May Consider
926197684120,8289402395,195,Data Scientist,0.74,0.26,93,90,46,52,257,169,5,64,80,88,3,14,2,Positive,Positive,38,58,Yes,No,Yes,May Consider
113019122503,732681603.4,259,Product Manager,0.98,0.02,102,60,120,59,148,31,14,44,75,38,7,12,5,Neutral,Negative,27,39,Yes,Yes,No,Consider
880099093452,559419036,252,Program Manager,0.6,0.4,35,71,75,61,27,106,70,23,38,29,14,16,3,Positive,Negative,46,31,Yes,No,Yes,Consider
375316544252,5011635477,251,Developer,0.68,0.32,120,62,117,53,121,452,28,51,52,48,13,12,3,Negative,Negative,46,60,Yes,No,No,Consider
274690562108,6289972589,217,Program Manager,0.93,0.07,93,85,70,34,151,332,52,43,85,62,8,3,7,Negative,Negative,34,51,Yes,No,Yes,May Consider
526873831364,9013836180,233,Program Manager,0.86,0.14,97,78,113,49,18,483,52,36,58,46,14,6,3,Positive,Positive,17,32,Yes,Yes,Yes,Consider
478734396595,4868111528,205,Data Scientist,0.63,0.37,115,75,68,55,128,288,32,27,62,44,11,18,5,Negative,Neutral,67,47,No,No,No,May Consider
371086612291,3711391146,267,HR,0.97,0.03,39,112,97,51,156,304,42,27,36,75,10,8,6,Negative,Positive,53,35,No,Yes,No,May Consider
781055555603,8676791163,239,Developer,0.58,0.42,108,107,63,24,23,187,51,14,31,45,4,16,7,Positive,Neutral,56,27,Yes,No,No,Consider
41574380456,5066589585,244,Marketing,0.93,0.07,40,63,117,32,116,210,55,52,52,38,10,5,4,Neutral,Negative,64,37,No,Yes,Yes,Consider
336528143320,16600480.32,211,Marketing,0.71,0.29,99,115,84,40,84,427,20,64,46,54,14,11,7,Neutral,Neutral,60,22,Yes,Yes,Yes,Consider
897719650540,5099436980,199,HR,0.62,0.38,101,47,58,47,135,400,61,53,54,45,15,6,6,Neutral,Positive,16,39,Yes,Yes,No,May Consider
166017539931,6221150199,267,Program Manager,0.65,0.35,77,88,112,38,47,380,68,25,46,79,3,3,7,Positive,Neutral,77,52,Yes,No,No,Consider
181344552942,8754348837,264,QA Automation,0.83,0.17,104,112,43,41,277,480,69,7,59,88,6,18,2,Neutral,Positive,79,18,No,Yes,Yes,Not Consider
307623308388,6720180536,201,Account Manager,0.61,0.39,88,101,58,33,185,294,64,66,38,57,4,12,4,Neutral,Positive,38,20,No,Yes,No,Not Consider
357983200688,6123911135,236,Sales,0.76,0.24,104,68,54,32,110,137,46,41,87,9,13,1,3,Positive,Positive,81,32,No,No,Yes,May Consider
633150986480,8874090831,226,QA Manual,0.72,0.28,50,54,105,61,46,532,49,46,45,49,2,4,3,Negative,Neutral,99,52,No,No,No,Consider
262606129530,201515686.1,210,Developer,0.5,0.5,53,77,118,51,280,322,27,17,73,52,6,14,5,Neutral,Positive,16,60,Yes,Yes,No,May Consider
248912365916,5445046606,208,Marketing,0.56,0.44,37,120,72,40,21,538,25,49,80,17,6,18,6,Negative,Neutral,58,16,Yes,Yes,Yes,Consider
948878694895,800259656.7,266,Program Manager,0.86,0.14,89,110,108,28,216,149,66,48,70,43,11,18,5,Neutral,Positive,91,32,Yes,Yes,No,Not Consider
32967613780,7350650343,205,QA Automation,0.92,0.08,90,41,54,36,18,162,41,47,71,55,13,18,4,Neutral,Neutral,57,44,Yes,Yes,Yes,Consider
125154146735,6188471269,205,Account Manager,0.75,0.25,112,102,110,50,232,414,30,42,82,22,5,2,2,Positive,Negative,92,36,No,Yes,Yes,May Consider
539165063530,8415196028,245,Developer,0.65,0.35,117,67,68,67,260,375,63,61,48,63,13,13,6,Positive,Negative,42,40,No,Yes,No,Not Consider
574612114672,2979536795,243,Data Scientist,0.72,0.28,29,101,53,35,282,375,5,5,35,46,10,16,3,Positive,Negative,29,18,No,No,Yes,Not Consider
867310433545,20860059.5,238,QA Automation,0.97,0.03,105,71,83,44,24,231,18,27,90,29,1,8,3,Neutral,Negative,65,28,Yes,Yes,No,Consider
279573449724,9033560145,239,QA Manual,0.67,0.33,68,59,62,68,4,159,12,23,42,31,4,15,4,Negative,Positive,6,20,No,Yes,Yes,Consider
882142240537,9478111475,198,Product Manager,0.92,0.08,51,98,51,49,167,163,45,17,34,69,14,13,3,Neutral,Positive,24,16,No,Yes,Yes,May Consider
582498827465,2770237533,193,Sales,0.87,0.13,82,48,50,48,20,74,62,24,83,70,13,13,5,Negative,Negative,69,35,Yes,No,Yes,Consider
413259186731,6473762360,250,HR,0.72,0.28,92,83,54,51,196,486,48,12,29,59,8,8,7,Neutral,Positive,93,52,Yes,No,No,May Consider
553081062207,9076885184,242,Program Manager,0.95,0.05,64,116,118,68,87,291,14,7,53,72,9,3,6,Positive,Positive,43,59,Yes,No,No,Consider
413623780849,2790225383,267,QA Automation,0.81,0.19,31,118,45,69,277,415,32,27,52,6,10,13,5,Neutral,Neutral,69,50,No,Yes,Yes,Not Consider
429865382540,7674766006,257,Developer,0.79,0.21,113,49,104,58,261,528,23,69,37,42,6,4,5,Neutral,Negative,23,31,No,No,Yes,Not Consider
953760777005,5575801423,234,Data Scientist,0.5,0.5,115,91,86,26,141,443,63,44,69,51,6,20,5,Negative,Negative,71,15,No,No,Yes,May Consider
156797958903,4663919827,203,Sales,0.71,0.29,29,108,44,56,134,0,60,65,84,31,2,8,4,Positive,Positive,5,43,Yes,Yes,Yes,May Consider
918411398099,8519491066,250,QA Manual,0.58,0.42,85,110,109,63,91,279,7,42,29,79,2,5,7,Negative,Positive,33,51,Yes,Yes,Yes,Consider
433956126158,4316082020,242,QA Manual,0.82,0.18,72,97,61,56,9,588,36,69,89,18,12,8,5,Negative,Positive,50,57,Yes,No,Yes,Consider
216455211805,6362512137,218,HR,0.85,0.15,118,55,52,42,219,154,16,64,74,35,7,9,6,Neutral,Negative,45,43,No,Yes,Yes,Not Consider
594525012998,2872652352,259,Product Manager,0.97,0.03,65,63,50,65,36,371,55,36,85,38,13,19,4,Negative,Positive,49,59,No,No,Yes,Consider
655749807143,61215101.68,213,Program Manager,0.95,0.05,73,62,55,20,24,387,8,15,70,56,5,1,6,Negative,Neutral,3,34,Yes,Yes,Yes,Consider
957048245449,3007033809,257,HR,0.55,0.45,95,73,61,67,38,218,12,29,66,63,5,11,7,Neutral,Negative,67,58,Yes,No,No,Consider
642676032890,4682515895,226,QA Automation,0.96,0.04,90,46,118,31,221,400,37,56,82,77,5,5,5,Positive,Neutral,72,22,No,Yes,Yes,May Consider
986417923560,136179862.7,258,Product Manager,0.84,0.16,46,107,84,53,246,357,43,68,50,74,11,6,5,Positive,Neutral,9,51,Yes,Yes,Yes,May Consider
890242942944,2624634942,197,Marketing,0.94,0.06,84,99,98,44,227,513,56,65,21,30,10,8,3,Positive,Positive,66,27,No,No,No,Not Consider
735423825442,5354328039,208,QA Manual,0.56,0.44,106,78,48,65,111,584,47,48,43,82,15,5,5,Neutral,Neutral,52,36,No,No,No,May Consider
35361799998,7155405451,255,QA Automation,0.9,0.1,74,90,60,60,119,375,40,15,33,41,3,16,6,Negative,Positive,1,22,No,No,Yes,May Consider
190525923619,4383370247,262,QA Automation,0.78,0.22,84,118,111,26,141,524,33,62,50,19,3,3,4,Neutral,Positive,3,57,Yes,No,No,Consider
730224127126,7471552382,233,Sales,0.92,0.08,28,120,63,61,84,455,51,5,44,54,5,7,5,Positive,Neutral,5,17,No,No,No,May Consider
573542747387,4591050271,242,Account Manager,0.93,0.07,117,75,120,44,181,567,24,12,81,10,12,14,6,Negative,Neutral,8,15,Yes,No,No,May Consider
467622941169,6710185255,237,Sales,0.74,0.26,101,73,73,32,260,341,54,35,53,17,6,7,7,Negative,Negative,87,54,Yes,Yes,No,Not Consider
570979907752,9353414207,261,HR,0.53,0.47,67,116,113,31,205,201,34,22,45,68,11,4,2,Positive,Neutral,91,53,Yes,Yes,No,May Consider
286672480801,9574661343,194,Account Manager,0.65,0.35,36,45,88,66,293,388,55,9,48,73,5,8,7,Positive,Negative,26,34,Yes,Yes,Yes,Not Consider
293706111668,9396092115,225,QA Manual,0.75,0.25,56,65,85,42,178,467,43,37,87,43,9,18,6,Negative,Negative,50,28,No,Yes,Yes,May Consider
72966231027,738502021.3,256,Program Manager,0.68,0.32,76,92,111,46,245,578,38,40,68,54,8,9,3,Negative,Negative,39,57,No,Yes,No,May Consider
383685718993,7335796096,254,Developer,0.94,0.06,42,73,40,68,37,453,17,20,73,30,1,5,7,Negative,Positive,86,42,No,No,Yes,Consider
483150338553,9012038308,227,Data Scientist,0.87,0.13,70,108,42,32,47,383,17,23,59,61,2,7,2,Positive,Neutral,16,24,Yes,Yes,No,Consider
656694412860,4585807109,205,QA Manual,0.61,0.39,113,78,59,25,128,296,50,44,60,65,2,17,4,Negative,Negative,70,39,No,No,No,May Consider
483686797425,3726992318,220,Account Manager,0.65,0.35,30,92,80,70,124,292,23,13,87,19,2,11,4,Positive,Negative,9,45,Yes,Yes,Yes,May Consider
528698428908,8745408843,205,QA Automation,0.6,0.4,67,48,60,48,15,129,48,24,64,7,11,1,3,Negative,Positive,45,59,No,Yes,Yes,Consider
70869244028,8025590163,220,Data Scientist,0.71,0.29,56,48,76,66,95,325,52,68,69,63,11,11,2,Neutral,Negative,50,25,Yes,Yes,Yes,Consider
950310654885,6252655766,232,Data Scientist,0.97,0.03,34,68,69,21,239,143,13,35,76,52,5,6,7,Negative,Negative,96,49,Yes,No,No,May Consider
235695751394,1125635720,252,QA Automation,0.86,0.14,78,79,70,20,292,99,41,55,83,31,8,7,7,Negative,Negative,18,57,Yes,No,Yes,Not Consider
853024097920,5663248056,244,QA Manual,0.8,0.2,45,87,72,27,140,371,62,55,74,81,1,11,5,Negative,Neutral,90,30,Yes,Yes,Yes,May Consider
532875168271,6345083126,240,Program Manager,0.5,0.5,102,61,42,29,64,567,41,42,73,13,6,1,3,Negative,Positive,38,42,Yes,No,No,May Consider
80453467236,4677566946,198,Product Manager,0.5,0.5,33,79,100,63,280,163,40,5,45,29,2,1,7,Positive,Negative,50,26,Yes,Yes,Yes,Not Consider
416058646373,164095066.1,243,QA Manual,0.68,0.32,64,40,102,66,226,484,6,27,90,29,9,15,5,Neutral,Neutral,33,38,No,Yes,Yes,May Consider
278415687318,1756319174,252,Data Scientist,0.8,0.2,87,76,105,52,113,196,49,9,27,21,6,12,6,Positive,Negative,86,29,Yes,Yes,No,May Consider
597476232188,7115705340,224,Data Scientist,0.51,0.49,77,59,74,27,203,322,7,11,29,6,10,9,7,Positive,Neutral,90,46,Yes,Yes,No,May Consider
293291035938,5657187199,238,Program Manager,0.51,0.49,101,110,59,52,91,562,29,67,74,18,5,13,3,Negative,Negative,96,43,No,No,No,May Consider
193778622673,6345593741,207,QA Automation,0.66,0.34,34,101,64,34,39,489,11,49,46,86,4,13,5,Neutral,Positive,91,36,Yes,No,Yes,Consider
775799837630,2836096692,257,QA Manual,0.54,0.46,22,102,68,34,88,92,14,15,57,75,7,16,2,Neutral,Negative,91,45,No,Yes,No,Consider
23418791860,4565939765,215,Sales,0.95,0.05,50,118,62,51,129,562,50,34,28,58,3,17,2,Positive,Negative,34,36,Yes,Yes,Yes,May Consider
107301447484,9764144723,238,Account Manager,0.58,0.42,112,94,116,42,130,31,44,19,39,60,7,1,5,Neutral,Neutral,44,49,No,Yes,Yes,Consider
644865257243,1427962282,211,Data Scientist,0.56,0.44,46,93,60,51,184,383,68,12,57,73,2,17,6,Negative,Negative,21,25,Yes,Yes,No,May Consider
611292143470,723075136.1,232,Sales,0.67,0.33,44,90,102,27,150,384,26,67,28,38,7,15,4,Positive,Neutral,42,60,No,Yes,Yes,Consider
167951124191,2413860471,257,Program Manager,0.94,0.06,64,42,84,39,105,339,11,65,71,31,13,2,4,Negative,Negative,7,59,Yes,No,Yes,Consider
640390708189,9497912329,251,Program Manager,0.68,0.32,48,44,93,55,270,98,52,70,31,49,3,16,7,Neutral,Neutral,34,32,No,Yes,Yes,Not Consider
459488216014,9844064590,220,QA Manual,0.72,0.28,87,107,77,55,195,376,47,12,67,40,3,7,6,Negative,Neutral,28,49,No,No,Yes,May Consider
348328360722,8055660452,268,Data Scientist,0.92,0.08,111,59,116,66,168,33,25,35,68,37,4,12,4,Positive,Negative,88,53,No,No,Yes,Consider
603796297703,8933783461,234,Product Manager,0.79,0.21,70,95,40,68,281,125,47,33,36,43,10,5,2,Negative,Neutral,50,27,No,Yes,Yes,Not Consider
279995038230,6285796864,227,Program Manager,0.5,0.5,112,88,98,40,43,91,28,48,29,46,11,1,2,Negative,Neutral,47,41,No,No,No,Consider
702022813043,5718888904,253,QA Automation,0.94,0.06,43,95,69,37,141,22,67,60,23,75,12,14,2,Positive,Neutral,98,60,No,Yes,Yes,May Consider
806259242643,3214844429,211,Program Manager,0.87,0.13,104,100,76,32,76,350,19,28,77,45,3,4,6,Negative,Positive,79,35,Yes,No,Yes,Consider
712188678873,591538632.9,207,Account Manager,0.79,0.21,51,86,56,56,223,582,38,60,54,27,11,20,3,Negative,Positive,24,51,No,Yes,No,Not Consider
563019183286,2858049420,240,Program Manager,0.8,0.2,54,111,106,39,191,66,10,58,62,39,5,8,4,Positive,Negative,98,46,Yes,Yes,No,May Consider
784051772238,1908171504,260,Data Scientist,0.69,0.31,69,71,65,35,89,190,47,61,37,72,15,16,7,Positive,Negative,99,55,Yes,No,Yes,Consider
547827536328,2631817226,219,QA Manual,0.97,0.03,92,60,68,36,107,572,43,61,84,73,2,4,2,Negative,Neutral,69,39,Yes,Yes,Yes,Consider
746511595383,1205455075,196,Product Manager,0.68,0.32,37,99,87,53,186,133,55,21,69,8,2,2,2,Positive,Positive,60,58,No,Yes,No,May Consider
207657734991,1648028813,241,Program Manager,0.69,0.31,22,57,103,57,290,450,11,21,81,71,5,10,5,Negative,Positive,15,32,Yes,Yes,Yes,May Consider
205896083894,5813497750,224,QA Automation,0.66,0.34,78,76,78,44,112,308,69,5,40,15,6,18,6,Negative,Negative,48,39,No,No,No,May Consider
496265589904,2403869709,215,HR,0.79,0.21,104,107,104,26,214,92,53,39,28,53,11,5,3,Negative,Neutral,36,32,Yes,No,No,May Consider
334706268495,7701479565,246,Marketing,0.83,0.17,72,80,45,55,125,39,45,44,63,34,8,20,3,Negative,Positive,98,47,Yes,Yes,No,May Consider
470592192064,6557817959,216,Account Manager,0.67,0.33,39,73,86,58,161,140,54,61,63,38,9,4,4,Neutral,Neutral,17,28,No,No,Yes,May Consider
424005048200,4121398089,196,Sales,0.96,0.04,67,50,82,49,101,544,48,6,42,42,7,3,6,Positive,Negative,49,20,No,Yes,Yes,May Consider
967322171149,2364643494,219,QA Manual,0.94,0.06,52,64,61,46,206,562,9,38,66,89,3,17,7,Negative,Neutral,93,56,Yes,Yes,Yes,May Consider
